candidate_id,job_id,score,skills_match,experience_score,project_score,label
33390,7,66.1,23.9,30.0,11.0,good fit
33390,4,53.7,9.6,30.0,12.0,good fit
33390,8,64.7,11.7,30.0,24.4,poor fit
33391,10,40.1,0.0,30.0,14.3,poor fit
33392,7,26.1,0.7,11.5,11.2,poor fit
33392,5,41.1,0.0,16.4,27.1,average fit
33393,8,48.1,9.5,18.5,20.3,average fit
33393,7,37.7,2.3,27.9,11.9,poor fit
33394,9,37.4,4.7,0.0,28.1,poor fit
33395,9,61.1,2.9,29.7,28.9,good fit
33395,5,29.7,2.8,12.8,18.3,poor fit
33396,6,46.7,0.7,30.0,12.6,average fit
33396,9,62.0,6.5,30.0,25.8,average fit
33396,7,36.7,0.0,30.0,10.8,poor fit
33397,2,41.9,0.0,30.0,15.5,average fit
33397,8,49.0,12.2,21.4,19.3,poor fit
33398,8,35.9,7.6,2.4,29.0,poor fit
33399,7,48.9,0.0,30.0,19.9,poor fit
33400,8,48.5,0.0,30.0,14.4,average fit
33400,6,43.8,0.0,30.0,10.2,average fit
33401,10,60.3,16.2,30.0,10.8,average fit
33401,9,53.5,15.8,30.0,11.6,average fit
33401,1,55.3,5.5,30.0,20.1,poor fit
33402,6,59.5,16.0,30.0,13.5,average fit
33403,4,60.4,0.4,30.0,28.1,average fit
33403,9,50.4,5.3,30.0,17.7,good fit
33403,3,62.5,7.6,30.0,29.7,average fit
33404,10,45.7,7.4,23.4,16.5,good fit
33404,7,57.6,0.0,30.0,23.1,good fit
33405,9,46.6,0.7,30.0,11.2,average fit
33406,2,56.4,0.0,30.0,29.1,poor fit
33406,8,53.4,0.0,30.0,21.6,good fit
33407,5,42.9,0.0,27.3,12.5,poor fit
33408,10,48.7,0.0,30.0,15.7,average fit
33408,8,57.5,0.0,30.0,28.4,good fit
33409,10,53.4,1.6,30.0,22.5,poor fit
33409,1,59.7,6.6,30.0,27.0,average fit
33409,3,60.0,8.5,30.0,23.3,average fit
33410,8,48.0,4.1,30.0,17.2,good fit
33410,3,63.9,5.8,30.0,25.9,poor fit
33410,9,70.6,12.9,30.0,29.1,good fit
33411,2,47.6,2.6,30.0,16.9,poor fit
33411,10,40.8,0.0,26.2,12.1,poor fit
33412,4,51.4,1.7,21.8,26.4,average fit
33412,7,53.6,0.4,28.9,23.4,average fit
33413,6,56.3,0.0,30.0,28.1,average fit
33414,10,48.1,1.1,30.0,14.3,poor fit
33414,1,46.2,0.0,30.0,19.5,average fit
33415,9,48.0,9.2,30.0,11.2,average fit
33415,10,53.5,1.6,30.0,18.8,average fit
33416,1,51.5,2.9,30.0,20.6,poor fit
33416,6,53.2,0.0,30.0,19.0,average fit
33417,9,55.4,1.9,30.0,22.5,average fit
33418,7,44.9,2.0,30.0,17.6,poor fit
33418,10,45.1,0.0,30.0,10.7,poor fit
33418,3,53.7,7.4,30.0,13.0,average fit
33419,6,88.1,40.0,30.0,22.3,average fit
33420,9,66.5,2.9,30.0,29.7,good fit
33420,6,62.4,2.2,30.0,28.2,poor fit
33420,8,44.5,0.0,30.0,16.0,poor fit
33421,1,53.6,9.0,30.0,16.7,average fit
33422,2,9.1,1.2,0.0,12.8,poor fit
33423,3,58.0,2.1,30.0,22.4,good fit
33423,7,74.1,12.2,30.0,27.6,average fit
33424,5,62.8,2.9,30.0,29.1,average fit
33425,5,62.8,0.4,30.0,28.8,poor fit
33425,9,54.9,7.5,30.0,20.6,good fit
33425,3,58.0,15.9,30.0,16.1,average fit
33426,2,47.6,0.0,30.0,15.6,average fit
33426,9,55.0,7.4,30.0,17.6,average fit
33426,1,68.9,10.7,30.0,25.5,poor fit
33427,10,62.5,2.6,30.0,26.1,good fit
33428,6,40.4,0.0,30.0,15.1,poor fit
33428,5,57.5,0.7,30.0,29.4,average fit
33428,2,60.0,2.6,30.0,29.3,average fit
33429,8,57.4,0.0,30.0,27.0,poor fit
33430,3,48.2,0.0,30.0,22.5,average fit
33431,10,64.4,20.4,30.0,12.6,average fit
33432,4,57.3,0.0,30.0,22.6,average fit
33432,9,56.1,0.0,30.0,28.9,good fit
33433,9,56.6,3.3,30.0,25.8,poor fit
33434,1,52.7,0.0,30.0,18.8,poor fit
33434,2,60.1,0.9,30.0,28.9,poor fit
33435,10,39.5,0.8,30.0,10.9,average fit
33435,2,51.4,7.7,30.0,10.2,average fit
33435,6,57.0,0.9,30.0,27.4,average fit
33436,5,54.8,0.0,29.3,28.0,average fit
33436,1,59.1,13.1,30.0,14.4,average fit
33436,9,69.3,18.4,30.0,18.4,good fit
33437,5,21.1,0.0,0.0,18.5,average fit
33437,1,28.1,7.8,0.7,20.0,average fit
33438,7,61.4,0.4,30.0,26.3,good fit
33439,5,58.4,0.0,30.0,26.2,average fit
33440,6,50.4,2.5,26.8,23.4,average fit
33440,1,56.4,2.4,30.0,23.6,good fit
33441,8,51.7,2.8,30.0,23.5,average fit
33441,2,64.1,19.8,30.0,13.5,average fit
33441,3,50.8,0.3,30.0,16.4,average fit
33442,7,57.4,2.5,30.0,22.0,average fit
33442,8,42.7,0.0,30.0,15.1,poor fit
33442,4,52.6,0.0,30.0,24.5,average fit
33443,4,64.6,8.5,30.0,28.1,average fit
33444,4,39.3,0.0,30.0,13.4,poor fit
33444,3,52.8,1.9,30.0,21.1,average fit
33444,9,43.1,0.0,30.0,13.8,poor fit
33445,4,52.6,0.0,30.0,20.5,average fit
33445,1,58.1,6.9,30.0,16.8,good fit
33445,2,48.6,0.0,30.0,16.0,poor fit
33446,7,55.4,2.3,30.0,21.5,average fit
33446,8,51.8,7.0,30.0,14.3,average fit
33446,6,55.8,0.0,30.0,22.5,average fit
33447,6,53.3,4.7,30.0,19.4,average fit
33447,2,62.8,8.4,30.0,28.6,average fit
33447,5,44.3,2.4,30.0,15.6,average fit
33448,5,51.3,0.0,30.0,23.5,average fit
33448,9,53.4,7.8,30.0,16.3,average fit
33448,10,47.6,0.0,30.0,15.9,poor fit
33449,5,46.8,0.0,30.0,17.7,average fit
33449,2,59.9,2.3,30.0,27.8,average fit
33449,10,57.8,0.0,30.0,24.6,poor fit
33450,8,58.3,4.0,30.0,25.6,poor fit
33450,1,47.9,2.4,30.0,19.5,good fit
33451,5,45.7,1.4,30.0,18.6,average fit
33452,7,49.3,0.3,30.0,20.5,average fit
33452,3,60.3,1.4,30.0,25.3,poor fit
33452,6,51.5,2.4,30.0,23.6,poor fit
33453,10,66.9,8.8,29.9,27.6,good fit
33453,1,45.5,0.0,30.0,16.0,average fit
33453,2,55.3,2.5,30.0,22.0,good fit
33454,8,86.0,32.9,30.0,23.8,good fit
33455,8,25.0,1.2,9.2,13.6,poor fit
33456,10,57.3,4.2,30.0,22.3,average fit
33457,3,30.6,0.0,1.2,26.6,poor fit
33457,4,31.1,0.0,3.1,24.5,poor fit
33457,6,14.8,0.0,0.0,16.1,average fit
33458,3,79.9,19.6,30.0,29.6,good fit
33458,1,62.5,0.6,30.0,27.1,good fit
33459,10,30.4,0.0,7.9,20.7,poor fit
33459,9,51.7,0.0,29.1,21.7,average fit
33460,1,52.9,11.8,30.0,12.2,good fit
33460,6,60.7,4.7,30.0,25.8,good fit
33460,9,81.0,25.6,30.0,24.5,good fit
33461,3,54.6,2.8,30.0,19.0,average fit
33461,2,43.7,2.0,30.0,13.2,poor fit
33461,6,57.2,0.4,30.0,25.5,average fit
33462,1,52.5,7.0,30.0,18.8,average fit
33462,3,68.5,13.2,30.0,29.3,average fit
33463,4,45.7,2.5,22.9,22.4,poor fit
33463,5,46.7,0.1,30.0,12.7,poor fit
33464,3,44.2,0.0,30.0,12.1,poor fit
33465,5,56.8,0.2,30.0,23.8,poor fit
33466,9,60.3,7.5,30.0,19.3,average fit
33466,2,44.2,0.0,30.0,16.2,poor fit
33466,5,53.8,1.6,30.0,25.1,average fit
33467,3,55.1,16.2,30.0,12.1,average fit
33468,2,70.4,21.6,26.8,23.9,good fit
33468,8,29.0,0.7,7.8,18.6,poor fit
33469,8,57.4,3.4,30.0,27.5,good fit
33469,1,58.2,9.6,30.0,20.4,poor fit
33470,8,50.1,0.0,30.0,18.4,average fit
33471,6,52.6,13.1,30.0,10.3,average fit
33471,2,41.2,2.6,30.0,10.1,poor fit
33472,4,59.1,0.0,30.0,29.3,average fit
33472,6,61.7,14.3,30.0,19.7,average fit
33472,10,48.4,6.1,30.0,17.3,poor fit
33473,4,37.3,1.2,30.0,11.0,poor fit
33474,1,49.6,1.3,30.0,23.1,average fit
33474,7,52.0,1.4,30.0,18.1,average fit
33474,6,58.1,1.7,30.0,22.6,average fit
33475,5,82.3,23.7,30.0,29.2,good fit
33475,10,55.5,0.0,30.0,26.8,average fit
33476,1,73.4,22.1,30.0,22.1,good fit
33477,8,56.6,3.8,30.0,19.6,good fit
33477,6,57.5,6.4,30.0,19.1,poor fit
33477,10,65.4,5.9,30.0,29.1,good fit
33478,8,59.6,15.9,30.0,15.0,poor fit
33478,7,54.6,0.2,30.0,23.6,average fit
33478,4,44.1,1.2,30.0,11.7,poor fit
33479,1,52.2,0.8,30.0,23.3,average fit
33479,7,54.5,0.0,30.0,24.1,good fit
33480,9,59.9,0.0,30.0,27.3,poor fit
33480,5,39.7,0.0,30.0,12.4,average fit
33480,8,55.4,2.5,30.0,18.6,average fit
33481,6,57.6,0.0,30.0,28.2,average fit
33482,6,61.6,5.4,30.0,29.8,average fit
33482,1,51.7,0.7,30.0,24.9,good fit
33483,4,53.6,0.0,30.0,26.8,average fit
33483,9,58.1,0.0,30.0,26.6,poor fit
33483,5,65.3,2.8,30.0,28.0,average fit
33484,10,44.7,0.0,19.5,29.4,poor fit
33484,9,74.6,13.9,30.0,29.5,average fit
33484,7,65.7,12.3,30.0,27.8,good fit
33485,6,58.0,11.0,30.0,13.9,average fit
33485,10,66.6,5.0,30.0,29.9,poor fit
33486,7,48.4,1.0,30.0,13.6,average fit
33486,4,54.0,3.8,30.0,15.9,average fit
33486,9,62.5,11.1,30.0,20.1,poor fit
33487,4,55.0,4.3,30.0,25.6,average fit
33487,8,55.4,5.9,30.0,18.0,good fit
33487,2,72.8,15.4,30.0,24.1,average fit
33488,5,69.6,17.5,30.0,18.4,average fit
33489,6,40.0,0.0,30.0,11.2,poor fit
33490,9,40.1,0.0,30.0,11.3,poor fit
33490,7,54.6,1.3,30.0,24.2,average fit
33490,5,46.0,8.7,30.0,10.5,average fit
33491,5,53.7,1.3,30.0,25.1,good fit
33491,3,68.2,11.9,30.0,28.7,average fit
33491,10,61.7,4.8,30.0,25.9,average fit
33492,9,56.4,0.6,30.0,26.2,average fit
33493,9,49.5,7.5,30.0,12.6,average fit
33494,4,46.3,2.7,30.0,10.9,average fit
33494,3,52.0,8.6,30.0,17.6,good fit
33495,6,42.3,2.7,18.5,19.9,poor fit
33496,3,34.7,0.0,27.6,11.1,average fit
33496,5,49.9,0.0,30.0,22.3,average fit
33497,10,54.6,0.0,30.0,29.3,average fit
33497,1,52.5,4.3,30.0,18.4,good fit
33498,2,75.6,20.8,30.0,28.0,good fit
33498,3,63.2,0.4,30.0,29.1,average fit
33498,1,50.9,0.0,30.0,22.3,good fit
33499,5,53.2,2.4,30.0,25.8,average fit
33499,6,39.2,0.4,30.0,13.5,poor fit
33499,7,53.2,0.0,30.0,24.2,average fit
33500,6,59.7,0.0,30.0,28.2,average fit
33500,5,78.0,25.4,30.0,23.2,good fit
33500,7,60.3,1.2,30.0,28.8,average fit
33501,6,58.9,6.0,30.0,27.2,good fit
33502,7,56.7,6.1,30.0,15.6,average fit
33503,10,56.0,1.9,30.0,20.3,average fit
33503,2,51.0,0.0,30.0,23.5,average fit
33504,5,46.3,0.2,26.7,16.6,average fit
33504,9,48.1,3.2,30.0,16.0,average fit
33505,5,60.2,0.0,30.0,26.1,good fit
33505,4,56.3,8.7,30.0,14.7,poor fit
33505,1,68.2,10.5,30.0,25.5,average fit
33506,1,64.8,6.8,30.0,26.7,average fit
33507,10,52.0,2.1,26.5,27.8,good fit
33507,1,59.5,7.4,30.0,22.4,average fit
33507,8,54.4,0.0,28.2,27.7,poor fit
33508,5,61.6,19.9,30.0,15.4,poor fit
33508,6,52.9,2.3,30.0,17.8,average fit
33509,10,55.7,5.5,30.0,16.5,poor fit
33509,2,60.2,1.2,30.0,26.8,good fit
33510,3,59.4,0.0,30.0,25.5,good fit
33511,5,37.0,0.0,30.0,10.9,average fit
33511,8,45.8,6.5,30.0,13.6,good fit
33512,7,45.3,5.3,30.0,12.0,poor fit
33512,10,52.9,2.9,30.0,16.5,average fit
33513,3,27.8,2.9,8.2,19.4,poor fit
33513,5,27.6,1.5,12.1,18.0,average fit
33513,7,32.0,0.0,18.0,17.5,poor fit
33514,1,48.0,2.8,30.0,18.0,average fit
33515,9,47.7,3.3,30.0,17.6,poor fit
33516,8,66.1,10.4,30.0,25.5,average fit
33516,7,45.5,0.0,30.0,14.8,average fit
33516,1,54.3,0.0,30.0,23.1,average fit
33517,3,51.9,0.3,30.0,25.1,good fit
33518,10,55.9,0.8,30.0,22.4,poor fit
33518,4,47.3,0.6,30.0,16.4,good fit
33519,9,57.2,0.0,30.0,23.3,average fit
33519,2,74.3,15.1,30.0,29.5,good fit
33520,5,58.3,0.8,30.0,27.5,average fit
33520,9,67.7,7.8,30.0,26.9,average fit
33521,1,53.4,2.5,30.0,20.1,average fit
33521,7,44.1,1.0,30.0,14.5,poor fit
33522,10,40.9,2.6,30.0,12.0,average fit
33522,8,59.0,2.2,30.0,29.8,average fit
33522,5,46.2,1.3,30.0,17.2,good fit
33523,1,30.9,5.6,15.2,12.6,average fit
33523,6,35.7,4.5,5.0,24.3,poor fit
33524,6,32.7,0.0,5.8,26.0,poor fit
33525,5,59.6,0.0,30.0,26.0,average fit
33525,1,56.6,6.5,30.0,15.2,average fit
33526,6,53.3,9.4,30.0,16.4,poor fit
33526,9,47.0,6.0,30.0,15.8,good fit
33526,3,52.4,8.5,30.0,12.2,poor fit
33527,7,56.1,0.0,30.0,22.3,average fit
33527,4,58.5,17.2,30.0,13.8,average fit
33528,3,32.5,0.5,17.6,15.2,poor fit
33528,7,65.3,13.1,30.0,24.1,poor fit
33528,2,57.0,2.1,30.0,23.1,good fit
33529,3,60.4,19.1,30.0,12.6,average fit
33529,2,58.6,2.0,30.0,23.0,average fit
33529,4,55.8,0.0,30.0,22.0,average fit
33530,7,40.6,0.0,30.0,14.0,poor fit
33530,5,46.1,0.0,30.0,11.7,good fit
33531,10,46.4,2.3,30.0,16.3,average fit
33531,6,57.6,0.0,30.0,23.2,average fit
33532,4,75.9,24.6,30.0,23.3,average fit
33532,8,55.3,4.1,30.0,19.9,good fit
33533,8,50.7,0.0,30.0,24.3,poor fit
33533,4,60.2,0.0,30.0,29.9,average fit
33533,10,50.5,1.0,30.0,19.1,average fit
33534,6,53.9,1.5,30.0,21.8,good fit
33534,8,48.5,0.0,30.0,15.2,poor fit
33535,5,26.8,0.0,0.6,23.3,poor fit
33535,7,20.7,4.0,0.0,16.4,poor fit
33535,10,26.7,0.0,0.0,27.1,poor fit
33536,10,54.8,1.9,30.0,21.1,average fit
33536,8,54.0,0.0,30.0,20.5,poor fit
33537,8,54.1,0.0,30.0,19.8,average fit
33538,2,36.3,0.0,30.0,10.6,poor fit
33538,4,44.4,0.9,30.0,13.7,average fit
33538,3,55.3,14.9,30.0,14.6,good fit
33539,10,36.1,2.4,10.7,22.4,average fit
33539,9,46.4,1.2,30.0,16.7,average fit
33540,10,32.0,6.1,11.6,12.9,poor fit
33540,6,40.9,1.7,16.7,24.6,poor fit
33540,3,43.1,2.8,16.7,27.8,poor fit
33541,9,54.3,0.0,30.0,21.9,average fit
33541,8,63.8,14.7,28.1,19.5,poor fit
33541,1,44.3,0.0,30.0,14.9,poor fit
33542,7,63.1,4.4,30.0,26.8,average fit
33542,9,63.2,5.5,30.0,27.9,average fit
33543,3,44.1,0.7,30.0,13.9,poor fit
33543,4,56.8,1.8,30.0,25.5,average fit
33543,6,56.6,0.0,30.0,24.1,average fit
33544,5,55.2,0.2,30.0,23.3,average fit
33544,1,66.8,5.9,30.0,28.7,average fit
33544,9,55.2,16.0,30.0,10.1,average fit
33545,7,43.2,7.0,14.1,24.2,poor fit
33545,3,35.2,13.6,9.0,13.9,poor fit
33545,1,54.5,13.7,18.0,18.4,average fit
33546,4,56.0,14.2,30.0,13.9,average fit
33547,9,49.9,2.2,30.0,19.3,average fit
33547,4,66.3,7.4,30.0,24.5,average fit
33547,2,57.2,1.4,30.0,21.0,poor fit
33548,2,47.9,0.0,30.0,21.7,average fit
33548,5,55.9,1.1,27.9,28.5,average fit
33549,10,60.4,2.1,30.0,26.3,average fit
33549,8,52.0,0.4,30.0,19.0,good fit
33550,9,76.4,17.7,30.0,26.3,good fit
33551,4,39.6,2.0,30.0,11.6,average fit
33551,5,49.9,1.9,30.0,14.5,average fit
33551,9,61.1,0.3,30.0,27.4,average fit
33552,5,59.0,1.3,30.0,22.8,poor fit
33552,1,60.6,0.0,30.0,28.2,average fit
33552,3,62.2,2.6,30.0,25.7,poor fit
33553,4,52.4,0.0,21.3,28.2,average fit
33553,1,46.0,9.3,26.5,14.6,average fit
33553,2,44.8,0.0,30.0,12.1,average fit
33554,2,44.6,0.4,30.0,16.6,poor fit
33554,9,63.3,0.0,30.0,29.0,average fit
33554,4,53.1,8.2,30.0,10.6,average fit
33555,7,52.9,5.6,30.0,19.2,average fit
33556,6,44.9,0.4,30.0,11.8,poor fit
33557,2,55.3,3.9,30.0,16.7,average fit
33558,4,68.6,24.0,30.0,11.4,average fit
33559,4,42.6,0.0,30.0,13.2,poor fit
33559,9,53.1,8.2,30.0,18.6,average fit
33560,9,62.6,9.3,30.0,26.2,average fit
33561,4,49.2,7.8,30.0,13.0,average fit
33562,4,36.7,2.8,22.5,14.1,poor fit
33562,1,44.5,5.5,26.3,16.7,average fit
33563,10,53.4,6.9,30.0,18.0,poor fit
33563,2,47.0,1.9,30.0,19.3,poor fit
33563,1,51.8,7.9,30.0,14.4,good fit
33564,8,57.0,9.6,30.0,18.4,average fit
33564,2,59.5,0.0,30.0,28.5,poor fit
33564,7,52.4,0.0,30.0,22.4,average fit
33565,5,46.8,0.0,30.0,20.8,average fit
33565,8,60.8,4.9,30.0,26.2,average fit
33565,10,78.1,17.9,30.0,26.6,average fit
33566,10,62.9,1.7,30.0,26.2,average fit
33566,1,68.2,28.7,30.0,11.4,poor fit
33567,3,53.7,0.0,30.0,21.4,average fit
33567,1,57.4,0.0,30.0,25.1,good fit
33567,4,37.3,0.0,30.0,10.7,average fit
33568,5,47.7,2.4,30.0,11.0,average fit
33568,7,48.0,5.1,30.0,11.4,average fit
33568,9,55.2,0.0,30.0,27.9,good fit
33569,6,65.0,2.6,30.0,28.4,average fit
33569,9,69.0,13.7,30.0,24.4,poor fit
33570,1,40.2,0.0,30.0,14.0,poor fit
33570,8,41.0,0.0,30.0,11.0,poor fit
33571,4,32.2,0.0,9.7,22.9,poor fit
33572,8,52.2,0.0,18.2,30.0,average fit
33572,1,50.6,6.1,30.0,11.1,average fit
33572,9,43.3,6.6,30.0,10.2,poor fit
33573,7,72.7,11.6,30.0,26.7,average fit
33574,7,50.3,15.6,12.1,25.4,average fit
33575,6,44.1,0.0,18.8,25.1,poor fit
33576,2,48.9,0.8,30.0,14.2,poor fit
33577,1,52.2,6.1,30.0,13.0,average fit
33577,6,48.0,9.5,30.0,12.9,good fit
33578,2,55.7,0.0,30.0,21.5,average fit
33578,4,52.2,0.0,30.0,18.0,average fit
33578,10,54.9,0.0,30.0,20.7,average fit
33579,8,60.9,2.8,30.0,27.1,poor fit
33580,6,42.3,0.0,30.0,14.0,poor fit
33581,3,47.1,2.1,30.0,17.7,average fit
33582,3,49.3,0.0,30.0,15.6,average fit
33583,4,54.1,0.0,30.0,27.4,good fit
33583,6,59.6,0.0,30.0,29.7,average fit
33584,5,55.9,0.0,30.0,22.3,average fit
33585,6,57.0,0.0,30.0,29.8,average fit
33585,4,48.3,4.8,30.0,16.9,average fit
33585,10,48.6,9.1,30.0,14.1,average fit
33586,9,49.9,6.6,30.0,13.6,average fit
33587,10,59.0,2.2,30.0,23.2,average fit
33587,3,45.2,0.0,30.0,13.4,average fit
33587,8,52.6,0.0,30.0,18.2,average fit
33588,1,53.6,4.8,30.0,21.8,average fit
33588,9,54.3,7.0,30.0,19.6,average fit
33588,3,65.5,14.5,30.0,25.0,good fit
33589,4,43.0,0.0,30.0,10.8,average fit
33589,6,40.4,0.0,30.0,13.9,poor fit
33589,5,61.3,18.5,30.0,12.6,good fit
33590,9,52.5,7.9,30.0,10.5,good fit
33590,5,50.1,0.0,30.0,17.2,average fit
33590,6,67.7,7.9,30.0,25.7,average fit
33591,9,16.4,7.1,0.0,11.9,poor fit
33591,5,28.0,1.7,0.0,26.6,poor fit
33592,1,68.6,13.1,30.0,24.6,poor fit
33593,6,63.3,2.8,30.0,27.7,average fit
33593,10,68.2,9.3,30.0,25.7,poor fit
33593,1,75.9,20.9,30.0,22.9,average fit
33594,1,56.9,4.2,30.0,21.7,average fit
33595,7,60.3,3.5,30.0,24.6,average fit
33596,2,54.2,1.9,30.0,21.6,average fit
33596,7,60.1,2.2,30.0,26.8,average fit
33596,10,64.2,8.1,30.0,23.4,good fit
33597,2,51.2,0.0,30.0,17.6,average fit
33597,9,68.1,9.6,30.0,29.6,good fit
33597,5,48.0,1.4,30.0,17.8,average fit
33598,10,62.2,1.6,30.0,28.1,poor fit
33599,9,55.1,7.2,30.0,22.5,average fit
33600,5,59.3,0.7,30.0,26.4,average fit
33600,9,49.2,3.1,30.0,16.8,average fit
33601,10,48.3,1.3,30.0,16.5,average fit
33601,4,69.0,11.5,30.0,23.6,good fit
33602,8,49.8,2.2,30.0,16.0,average fit
33602,4,54.7,0.0,30.0,24.2,good fit
33603,2,59.5,0.6,30.0,28.8,average fit
33604,4,58.9,0.7,30.0,24.0,average fit
33604,3,41.7,0.0,30.0,14.5,average fit
33604,7,55.5,0.0,30.0,23.8,average fit
33605,5,58.6,2.4,30.0,28.5,average fit
33606,3,57.0,1.1,30.0,25.0,poor fit
33607,2,51.4,0.0,30.0,22.6,average fit
33607,4,55.3,6.6,30.0,20.8,average fit
33607,6,62.6,8.3,30.0,27.7,good fit
33608,5,45.2,0.6,30.0,10.5,average fit
33609,1,55.7,0.0,30.0,29.3,poor fit
33610,1,47.0,0.8,30.0,14.1,poor fit
33611,1,42.9,9.5,15.9,17.1,average fit
33612,8,62.5,20.7,30.0,11.6,average fit
33612,1,50.8,6.5,30.0,16.5,average fit
33613,8,33.2,4.0,7.9,16.9,poor fit
33614,9,51.1,1.2,30.0,23.8,average fit
33614,2,38.8,0.0,30.0,13.6,poor fit
33615,9,48.4,0.9,30.0,15.8,poor fit
33615,5,55.8,0.0,30.0,21.9,poor fit
33616,5,61.0,0.0,30.0,28.3,average fit
33616,1,65.2,9.3,30.0,25.3,good fit
33617,1,65.4,7.8,30.0,24.7,average fit
33617,2,47.5,2.6,30.0,14.2,average fit
33618,1,46.7,7.7,30.0,11.5,average fit
33619,9,40.9,3.2,30.0,10.0,poor fit
33619,3,70.0,9.6,30.0,25.5,good fit
33619,1,77.7,28.4,30.0,17.1,good fit
33620,3,45.7,7.9,8.0,29.4,average fit
33620,9,40.8,0.0,29.0,14.8,poor fit
33620,4,41.4,2.7,8.7,25.6,poor fit
33621,2,48.0,0.1,30.0,20.9,average fit
33621,7,46.6,0.0,30.0,18.3,average fit
33622,9,54.4,7.7,30.0,17.8,poor fit
33622,6,48.5,4.1,30.0,14.9,poor fit
33622,1,60.4,6.6,30.0,26.5,average fit
33623,3,58.7,2.5,30.0,25.5,poor fit
33624,1,55.4,6.6,27.8,23.2,average fit
33625,3,46.7,1.7,30.0,18.5,poor fit
33625,2,53.5,2.9,30.0,24.6,poor fit
33626,9,55.5,7.2,30.0,14.6,poor fit
33627,10,59.6,6.9,30.0,20.3,average fit
33628,9,24.7,0.0,3.3,18.5,poor fit
33628,10,13.9,4.3,1.2,13.0,average fit
33628,3,36.8,16.0,0.0,15.9,average fit
33629,6,56.7,9.0,30.0,16.2,average fit
33629,10,43.7,0.0,30.0,12.9,poor fit
33630,4,57.9,0.0,30.0,25.8,average fit
33631,8,58.1,3.7,28.3,29.8,average fit
33631,6,54.6,6.7,23.3,21.5,poor fit
33631,9,74.5,29.5,30.0,11.9,good fit
33632,2,54.6,1.4,30.0,20.6,good fit
33633,7,38.7,0.0,30.0,11.5,poor fit
33634,8,65.3,18.0,30.0,21.9,average fit
33634,4,58.6,3.1,30.0,28.9,good fit
33634,3,44.6,0.0,30.0,13.1,poor fit
33635,9,53.8,3.3,30.0,25.3,poor fit
33636,8,29.8,5.4,1.0,21.2,average fit
33637,9,54.4,0.0,30.0,21.9,average fit
33637,2,62.3,11.7,30.0,18.8,good fit
33637,8,47.8,2.7,30.0,19.8,average fit
33638,3,62.2,9.2,29.6,23.8,good fit
33638,9,55.6,3.4,30.0,23.2,good fit
33638,7,52.5,2.6,30.0,16.8,average fit
33639,6,59.5,4.1,30.0,25.3,average fit
33639,8,52.7,4.2,30.0,19.3,average fit
33639,9,49.2,5.0,30.0,16.5,average fit
33640,10,52.1,1.8,30.0,22.2,average fit
33640,2,57.8,1.5,30.0,25.9,average fit
33640,3,58.8,7.5,30.0,24.2,average fit
33641,6,65.7,13.3,30.0,20.5,average fit
33641,2,42.7,0.0,30.0,11.4,poor fit
33642,9,60.4,2.5,30.0,23.1,poor fit
33642,8,24.7,2.4,7.2,16.1,average fit
33642,6,29.6,2.0,9.4,15.1,poor fit
33643,10,47.6,1.0,30.0,20.1,good fit
33643,3,61.2,2.8,30.0,27.4,average fit
33643,2,55.4,0.0,30.0,29.4,average fit
33644,8,56.5,1.8,30.0,25.5,good fit
33644,6,49.8,0.0,30.0,22.8,average fit
33644,4,57.6,7.6,30.0,18.4,average fit
33645,8,43.3,2.3,30.0,11.2,poor fit
33645,7,53.2,5.0,30.0,14.8,average fit
33645,5,47.4,2.2,30.0,13.2,poor fit
33646,10,58.3,7.7,30.0,23.6,average fit
33646,6,84.8,25.5,30.0,26.4,average fit
33647,5,55.7,0.0,30.0,26.7,poor fit
33647,4,53.9,0.0,30.0,22.9,average fit
33647,9,54.1,6.9,30.0,14.4,average fit
33648,7,62.5,12.8,30.0,15.3,average fit
33648,8,59.7,7.4,30.0,26.8,poor fit
33649,7,44.4,0.3,30.0,12.1,poor fit
33650,2,77.1,20.1,30.0,25.2,average fit
33651,2,48.3,0.0,30.0,19.4,average fit
33651,4,52.0,5.8,30.0,11.6,good fit
33651,5,46.2,2.7,30.0,11.4,good fit
33652,4,44.5,0.0,30.0,14.5,poor fit
33652,8,39.7,0.0,30.0,13.6,poor fit
33653,6,58.5,9.6,30.0,17.7,average fit
33653,8,60.5,0.0,30.0,26.7,poor fit
33654,10,54.6,2.3,30.0,22.8,good fit
33654,8,63.9,5.8,30.0,28.3,average fit
33655,6,50.3,10.4,15.4,21.1,average fit
33655,1,62.4,6.3,30.0,24.5,poor fit
33656,2,44.8,1.4,30.0,16.7,poor fit
33656,1,64.9,8.5,30.0,26.0,average fit
33657,4,62.4,6.5,30.0,23.5,average fit
33657,6,86.5,26.1,30.0,26.3,good fit
33658,7,52.2,0.0,30.0,20.7,good fit
33659,2,48.1,0.0,30.0,18.8,average fit
33660,2,56.8,2.6,30.0,24.9,average fit
33661,1,42.8,0.0,30.0,10.2,poor fit
33662,1,57.0,0.0,30.0,28.6,good fit
33663,5,36.9,0.0,30.0,11.1,average fit
33663,9,48.7,1.0,30.0,19.8,average fit
33664,3,68.2,8.0,30.0,27.3,average fit
33664,9,74.0,13.8,30.0,25.3,good fit
33664,5,55.9,1.8,30.0,28.5,average fit
33665,6,39.4,5.9,19.8,13.7,poor fit
